Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
7/20/2017 6:00,14061,10685,1995,3076,10880,1729,7774,33171,5253
7/20/2017 7:00,14824,11306,2138,3252,11430,1769,8178,35125,5527
7/20/2017 8:00,15654,12145,2286,3466,12365,1892,8758,38215,5865
7/20/2017 9:00,16517,12827,2411,3738,13293,2033,9421,41238,6302
7/20/2017 10:00,17478,13270,2549,3963,14460,2200,10183,44316,6727
7/20/2017 11:00,18697,13725,2692,4125,15686,2352,10972,47524,7317
7/20/2017 12:00,19722,14662,2811,4276,16818,2467,11572,50292,7670
7/20/2017 13:00,20356,15840,2966,4582,17670,2547,11795,52237,7995
7/20/2017 14:00,20878,16936,3007,4776,18307,2595,11783,53645,8208
7/20/2017 15:00,20980,17936,2841,4583,18579,2611,11844,54365,8256
7/20/2017 16:00,20980,18287,2746,4600,18704,2614,11784,54924,8273
7/20/2017 17:00,20998,18023,2817,4727,18775,2629,11636,55218,8305
7/20/2017 18:00,20963,17857,2889,4788,18740,2544,11647,54991,8202
7/20/2017 19:00,20957,17713,2962,4844,18494,2440,11627,54126,8060
7/20/2017 20:00,20575,17209,2939,4807,17958,2372,11433,52357,7823
7/20/2017 21:00,19946,16694,2867,4670,17416,2306,10983,50505,7556
7/20/2017 22:00,19616,16341,2827,4609,16721,2270,10832,47970,7356
7/20/2017 23:00,18545,15811,2693,4336,15419,2136,10248,44033,6897
7/21/2017 0:00,17057,14627,2486,4073,14126,1980,9441,40415,6319
7/21/2017 1:00,15988,13408,2332,3782,13063,1835,8748,37383,5830
7/21/2017 2:00,15161,12371,2215,3566,12248,1746,8268,35056,5512
7/21/2017 3:00,14467,11674,2128,3467,11609,1681,7901,33550,5338
7/21/2017 4:00,14085,11241,2087,3383,11206,1637,7694,32576,5162
7/21/2017 5:00,14054,10935,2070,3360,11123,1634,7614,32336,5137
7/21/2017 6:00,14583,10979,2153,3458,11413,1668,7803,33268,5310
7/21/2017 7:00,15242,11426,2285,3639,11824,1735,8183,35049,5522
7/21/2017 8:00,16079,12215,2384,3813,12694,1859,8812,37975,5869
7/21/2017 9:00,17021,13405,2395,3828,13659,2004,9448,40719,6371
7/21/2017 10:00,17721,14596,2392,3816,14792,2123,10106,43387,6725
7/21/2017 11:00,18439,15581,2456,3818,15931,2241,10724,46114,7216
7/21/2017 12:00,19042,16459,2478,3863,16808,2352,11238,48341,7509
7/21/2017 13:00,19458,17122,2569,4010,17549,2449,11598,50116,7742
7/21/2017 14:00,19979,17679,2620,4208,18157,2511,11846,51197,7930
7/21/2017 15:00,19940,18309,2624,4267,18377,2541,11978,51916,7814
7/21/2017 16:00,20006,18626,2678,4378,18536,2497,11978,52510,7738
7/21/2017 17:00,20096,18506,2794,4541,18609,2537,11937,52921,7722
7/21/2017 18:00,20115,17952,2821,4678,18465,2563,11826,53170,7674
7/21/2017 19:00,20116,17237,2790,4722,17984,2561,11831,52169,7611
7/21/2017 20:00,19723,16656,2661,4573,17335,2473,11522,50287,7381
7/21/2017 21:00,19038,16227,2551,4385,16874,2395,10783,48912,7201
7/21/2017 22:00,18646,15986,2496,4270,16233,2360,10541,47257,7020
7/21/2017 23:00,17625,15187,2332,4033,15185,2214,9914,44143,6598
7/22/2017 0:00,16245,14179,2156,3756,13982,2068,9009,40916,6103
7/22/2017 1:00,15146,13141,1982,3484,12884,1933,8364,37904,5676
7/22/2017 2:00,14218,12146,1845,3273,12059,1823,7867,35559,5340
7/22/2017 3:00,13692,11437,1769,3108,11469,1733,7491,33875,5152
7/22/2017 4:00,13238,11009,1720,3012,11079,1675,7255,32634,4962
7/22/2017 5:00,13040,10693,1721,2999,10764,1656,7197,31868,4898
7/22/2017 6:00,13174,10612,1736,3043,10799,1678,7218,31639,4958
7/22/2017 7:00,13332,10714,1767,3090,10731,1688,7357,31760,5000
7/22/2017 8:00,13754,10981,1793,3161,11433,1739,7552,33607,5161
7/22/2017 9:00,14504,11264,1914,3338,12566,1831,7923,36590,5608
7/22/2017 10:00,15433,11776,2043,3633,13824,1955,8264,39640,5993
7/22/2017 11:00,16216,12550,2154,3956,15090,1985,8541,42407,6334
7/22/2017 12:00,17059,13403,2256,4235,16087,1964,8836,44653,6474
7/22/2017 13:00,17947,14200,2379,4442,16802,1970,8971,46364,6628
7/22/2017 14:00,18294,14900,2501,4554,17384,1948,9037,47538,6670
7/22/2017 15:00,18684,15465,2627,4627,17444,1984,9163,47819,6516
7/22/2017 16:00,19069,15880,2722,4648,17232,1950,9288,47188,6433
7/22/2017 17:00,19238,16112,2772,4729,17291,1998,9519,46672,6315
7/22/2017 18:00,19344,16411,2757,4762,17087,1993,9704,45716,6280
7/22/2017 19:00,19362,16397,2715,4716,16341,1931,9765,43887,6127
7/22/2017 20:00,18908,16074,2599,4531,15760,1884,9649,42029,5960
7/22/2017 21:00,18211,15400,2504,4324,15480,1879,9406,41265,5871
7/22/2017 22:00,17836,14981,2458,4262,14938,1873,9276,40048,5864
7/22/2017 23:00,16892,14516,2326,4063,14018,1804,8830,37754,5597
7/23/2017 0:00,15612,13624,2136,3802,13107,1703,8231,35085,5202
7/23/2017 1:00,14546,12618,2002,3470,12265,1620,7593,32678,4888
7/23/2017 2:00,13776,11727,1875,3253,11621,1562,7191,30902,4660
7/23/2017 3:00,13222,11058,1792,3095,11060,1514,6881,29638,4593
7/23/2017 4:00,12901,10607,1740,2965,10732,1490,6672,28770,4514
7/23/2017 5:00,12549,10288,1698,2883,10482,1484,6595,28344,4469
7/23/2017 6:00,12535,10116,1698,2855,10442,1484,6596,28331,4484
7/23/2017 7:00,12523,9982,1703,2859,10380,1499,6464,28383,4527
7/23/2017 8:00,12792,10100,1746,2868,10918,1542,6740,29598,4729
7/23/2017 9:00,13529,10827,1843,2998,12050,1616,7238,31899,5092
7/23/2017 10:00,14242,11985,1964,3114,13115,1726,7748,34303,5442
7/23/2017 11:00,15067,13313,2024,3215,14181,1825,8316,36641,5788
7/23/2017 12:00,15810,14555,2061,3282,15046,1943,8909,38660,6045
7/23/2017 13:00,16518,15500,2060,3318,15607,2053,9368,40112,6268
7/23/2017 14:00,16992,16122,2124,3521,15859,2084,9592,40888,6437
7/23/2017 15:00,17435,16632,2235,3691,16101,2019,9815,41238,6450
7/23/2017 16:00,17800,16837,2346,3921,16286,2011,9933,41690,6544
7/23/2017 17:00,18164,16796,2463,4130,16389,2033,9980,42318,6625
7/23/2017 18:00,18308,16207,2532,4282,16444,2070,9882,42102,6680
7/23/2017 19:00,18040,15026,2508,4202,16251,2056,9780,40994,6674
7/23/2017 20:00,17555,14318,2463,4125,15773,2016,9483,39743,6602
7/23/2017 21:00,17099,13765,2339,3991,15257,2014,9232,39063,6442
7/23/2017 22:00,16803,13477,2299,3882,14609,1955,9116,37884,6231
7/23/2017 23:00,15867,13102,2151,3652,13490,1830,8624,35696,5852
7/24/2017 0:00,14723,12413,2003,3374,12328,1678,8022,33158,5392
7/24/2017 1:00,13837,11513,1857,3117,11349,1577,7495,30869,5109
7/24/2017 2:00,13158,10749,1762,2924,10741,1514,7104,29347,4824
7/24/2017 3:00,12717,10209,1695,2802,10338,1467,6858,28378,4690
7/24/2017 4:00,12467,9862,1677,2744,10090,1438,6743,28007,4589
7/24/2017 5:00,12534,9690,1693,2759,10202,1461,6771,28275,4669
7/24/2017 6:00,12960,9790,1799,2883,10503,1523,7053,29738,4782
7/24/2017 7:00,13739,10325,1938,3082,11039,1610,7521,31821,5124
7/24/2017 8:00,14560,10979,2098,3294,11697,1672,7982,34096,5404
7/24/2017 9:00,15496,11902,2239,3540,12487,1748,8363,35930,5738
7/24/2017 10:00,16324,12530,2388,3774,13322,1815,8661,37597,6088
7/24/2017 11:00,17257,13002,2502,4025,14230,1876,8932,39052,6393
7/24/2017 12:00,18015,13339,2626,4196,14959,1963,9100,40249,6755
7/24/2017 13:00,18656,13552,2727,4358,15651,2015,9237,41441,6935
7/24/2017 14:00,19295,13731,2780,4494,16353,2102,9384,42596,7132
7/24/2017 15:00,19548,14005,2812,4597,16887,2164,9340,43471,7271
7/24/2017 16:00,19730,14214,2806,4642,17290,2172,9174,44454,7411
7/24/2017 17:00,19684,14411,2793,4681,17514,2181,9007,45293,7518
7/24/2017 18:00,19464,14485,2767,4665,17435,2139,8829,45592,7538
7/24/2017 19:00,18970,14386,2715,4557,17311,2055,8608,44592,7396
7/24/2017 20:00,18294,13902,2585,4384,16869,1959,8386,42746,7039
7/24/2017 21:00,17649,13271,2447,4172,16254,1841,8195,41053,6769
7/24/2017 22:00,17187,12973,2376,4015,15593,1788,8162,39169,6542
7/24/2017 23:00,15976,12597,2182,3726,14316,1691,7678,35942,6138
7/25/2017 0:00,14659,11690,1986,3384,12922,1541,7043,32758,5493
7/25/2017 1:00,13569,10709,1816,3096,11899,1427,6651,30097,5123
7/25/2017 2:00,12822,10051,1698,2852,11210,1363,6375,28277,4838
7/25/2017 3:00,12310,9555,1630,2696,10648,1303,6203,26951,4641
7/25/2017 4:00,12149,9256,1575,2608,10285,1287,6092,26306,4528
7/25/2017 5:00,12149,9108,1589,2595,10214,1296,6179,26351,4504
7/25/2017 6:00,12546,9240,1657,2681,10530,1357,6494,27467,4682
7/25/2017 7:00,13154,9656,1777,2815,10937,1428,6932,29316,4892
7/25/2017 8:00,13741,10479,1904,2973,11548,1497,7300,31322,5180
7/25/2017 9:00,14613,11536,2017,3164,12222,1570,7674,32946,5409
7/25/2017 10:00,15135,12348,2121,3330,12814,1624,7928,34055,5554
7/25/2017 11:00,15839,12928,2205,3514,13457,1668,8201,35055,5735
7/25/2017 12:00,16439,13506,2263,3638,14009,1716,8343,35927,5849
7/25/2017 13:00,17008,13958,2341,3774,14385,1733,8515,36474,5951
7/25/2017 14:00,17521,14388,2421,3900,14842,1749,8789,36948,6028
7/25/2017 15:00,17977,14946,2505,4013,15167,1779,8904,37318,6142
7/25/2017 16:00,18227,15395,2548,4107,15460,1815,9040,37639,6168
7/25/2017 17:00,18412,15720,2568,4214,15593,1881,9245,37999,6244
7/25/2017 18:00,18480,15797,2610,4250,15602,1908,9226,37961,6309
7/25/2017 19:00,18274,15455,2589,4201,15237,1892,9055,37179,6251
7/25/2017 20:00,17745,14857,2517,4067,14520,1839,8825,36175,6151
7/25/2017 21:00,17070,14286,2409,3878,13804,1780,8498,35855,5930
7/25/2017 22:00,16687,13958,2352,3762,13255,1762,8458,34817,5897
7/25/2017 23:00,15510,13479,2182,3502,12060,1657,7896,32246,5527
7/26/2017 0:00,14216,12459,1992,3179,10835,1537,7231,29589,5053
7/26/2017 1:00,13176,11421,1821,2922,9857,1423,6756,27359,4749
7/26/2017 2:00,12440,10659,1704,2737,8524,1339,6378,25919,4446
7/26/2017 3:00,11994,10059,1627,2601,8680,1297,6215,24998,4310
7/26/2017 4:00,11787,9703,1585,2530,8252,1281,6126,24554,4299
7/26/2017 5:00,11881,9475,1579,2513,8117,1286,6168,24801,4259
7/26/2017 6:00,12247,9620,1667,2600,8837,1339,6415,26214,4460
7/26/2017 7:00,12944,10114,1770,2762,9770,1412,6707,28058,4719
7/26/2017 8:00,13617,10855,1898,2930,10044,1495,7170,30254,4975
7/26/2017 9:00,14345,11827,2017,3112,10660,1596,7605,31815,5206
7/26/2017 10:00,15008,12692,2115,3331,11003,1698,8002,33218,5440
7/26/2017 11:00,15818,13603,2236,3535,12577,1801,8412,34566,5654
7/26/2017 12:00,16486,14591,2318,3723,13329,1855,8738,35731,5955
7/26/2017 13:00,17318,15550,2431,3931,13963,1943,9093,36624,6234
7/26/2017 14:00,18115,16527,2554,4108,14496,2034,9454,37617,6513
7/26/2017 15:00,18726,17377,2642,4280,14982,2093,9743,38482,6787
7/26/2017 16:00,19228,17628,2708,4434,15273,2152,9890,39269,6889
7/26/2017 17:00,19552,17450,2763,4557,15755,2191,10014,40003,7002
7/26/2017 18:00,19673,17115,2785,4569,15873,2184,9971,40331,7124
7/26/2017 19:00,19325,16749,2731,4451,15773,2138,9863,39550,7016
7/26/2017 20:00,18750,16342,2628,4298,14988,2053,9591,38041,6822
7/26/2017 21:00,18071,16071,2560,4184,14348,1989,9303,37201,6593
7/26/2017 22:00,17738,16014,2520,4125,13723,1956,9254,36026,6477
7/26/2017 23:00,16520,15515,2349,3883,12547,1823,8634,33251,6017
7/27/2017 0:00,15126,14501,2146,3571,11357,1670,7982,30377,5410
7/27/2017 1:00,13943,13324,1984,3309,10482,1548,7415,28027,5097
7/27/2017 2:00,13267,12382,1866,3105,9817,1450,6996,26532,4881
7/27/2017 3:00,12806,11696,2090,2674,9451,1414,6776,25564,4626
7/27/2017 4:00,12518,11208,1739,2898,9191,1389,6665,25113,4587
7/27/2017 5:00,12593,10940,1755,2879,9271,1399,6661,25484,4589
7/27/2017 6:00,13113,11027,1825,2988,9717,1459,6948,26885,4763
7/27/2017 7:00,13896,11584,1980,3199,10309,1531,7343,28916,5005
7/27/2017 8:00,14612,12364,2098,3360,10939,1588,7771,31016,5359
7/27/2017 9:00,15277,13467,1898,3841,11535,1691,8197,32663,5545
7/27/2017 10:00,16143,14398,2298,3678,12230,1793,8646,34194,5842
7/27/2017 11:00,17002,15174,2399,3853,13137,1867,9165,35898,6105
7/27/2017 12:00,17674,15899,2487,4002,13992,1986,9630,37390,6470
7/27/2017 13:00,18030,16500,2515,4104,14603,2100,10143,38671,6819
7/27/2017 14:00,18506,16962,2498,4283,15324,2180,10568,39681,7029
7/27/2017 15:00,18516,17277,2507,4411,15753,2231,10822,40221,7177
7/27/2017 16:00,18309,17429,2502,4424,16075,2279,10971,40610,7223
7/27/2017 17:00,18272,17484,2488,4380,16302,2337,11001,41142,7283
7/27/2017 18:00,18079,17395,2540,4362,15991,2332,10911,41549,7232
7/27/2017 19:00,17835,17043,2513,4304,15558,2292,10767,41033,7049
7/27/2017 20:00,17471,16193,2461,4171,15191,2235,10413,40302,6885
7/27/2017 21:00,17110,15082,2440,4029,14900,2177,10024,40012,6750
7/27/2017 22:00,16960,14322,2423,3933,14334,2095,9803,38932,6619
7/27/2017 23:00,16050,13733,2268,3708,13139,1935,9175,36168,6117
7/28/2017 0:00,14897,12663,2105,3449,12111,1792,8364,33177,5708
7/28/2017 1:00,13940,11617,1959,3225,11172,1682,7729,30638,5229
7/28/2017 2:00,13160,10857,1842,3038,10499,1585,7335,28861,4924
7/28/2017 3:00,12731,10322,1783,2954,10034,1517,6986,27736,4803
7/28/2017 4:00,12513,9983,1735,2911,9753,1510,6849,27117,4752
7/28/2017 5:00,12678,9771,1732,2921,9826,1520,6821,27263,4754
7/28/2017 6:00,13051,9904,1817,3046,10241,1602,7091,28592,4903
7/28/2017 7:00,13920,10372,1965,3248,10789,1663,7486,30404,5173
7/28/2017 8:00,14435,11133,2113,3353,11415,1745,7906,32795,5492
7/28/2017 9:00,15169,12129,2218,3467,12103,1836,8272,34975,5708
7/28/2017 10:00,15767,12950,2284,3557,12626,1906,8666,36821,5914
7/28/2017 11:00,16459,13642,2410,3636,13257,1970,9064,38689,6118
7/28/2017 12:00,17155,14222,2399,3795,13686,2029,9359,40383,6273
7/28/2017 13:00,17521,14643,2581,3887,14085,2077,9599,41651,6355
7/28/2017 14:00,17926,14986,2653,4092,14501,2143,9857,42535,6489
7/28/2017 15:00,18033,15298,2709,4224,14649,2178,10024,42877,6419
7/28/2017 16:00,18091,15498,2720,4302,14563,2180,10039,42664,6388
7/28/2017 17:00,18056,15581,2735,4394,14158,2153,9893,42294,6334
7/28/2017 18:00,17938,15559,2710,4383,13787,2103,9640,41523,6278
7/28/2017 19:00,17476,15298,2625,4245,13367,2018,9115,40111,6178
7/28/2017 20:00,16834,14671,2480,4035,12855,1957,8640,38814,6067
7/28/2017 21:00,16197,13760,2334,3846,12669,1904,8268,38249,5977
7/28/2017 22:00,15899,13232,2239,3735,12317,1818,8152,36902,5842
7/28/2017 23:00,14889,12783,2080,3507,11526,1703,7628,34589,5430
7/29/2017 0:00,13778,11929,1873,3207,10641,1565,7019,32078,5005
7/29/2017 1:00,12834,11086,1710,2945,10021,1455,6493,29689,4801
7/29/2017 2:00,12150,10320,1583,2747,9444,1385,6122,27942,4547
7/29/2017 3:00,11678,9789,1486,2599,9096,1320,5919,26814,4397
7/29/2017 4:00,11415,9401,1438,2469,8931,1277,5743,25947,4250
7/29/2017 5:00,11260,9103,1411,2393,8816,1250,5708,25525,4158
7/29/2017 6:00,11348,8899,1420,2404,8896,1256,5848,25599,4257
7/29/2017 7:00,11517,8929,1437,2437,9141,1277,5890,25797,4295
7/29/2017 8:00,11783,9110,1502,2500,9488,1290,6096,26546,4426
7/29/2017 9:00,12525,9808,1607,2698,10193,1336,6486,28063,4641
7/29/2017 10:00,13030,10561,1727,2892,10718,1392,6842,29300,4767
7/29/2017 11:00,13547,11164,1811,3039,11154,1445,7198,30228,4884
7/29/2017 12:00,13965,11676,1856,3125,11308,1468,7374,30586,4957
7/29/2017 13:00,14288,11966,1900,3206,11343,1494,7492,30703,4964
7/29/2017 14:00,14496,12202,1944,3261,11151,1543,7585,30795,5014
7/29/2017 15:00,14562,12376,1989,3356,11047,1575,7692,30680,5061
7/29/2017 16:00,14914,12579,2042,3428,11064,1625,7860,30730,5140
7/29/2017 17:00,15376,12858,2091,3518,11075,1662,8033,30931,5284
7/29/2017 18:00,15584,13010,2124,3571,11184,1704,8115,31395,5335
7/29/2017 19:00,15517,13007,2103,3599,10996,1695,8015,31238,5348
7/29/2017 20:00,15150,12695,2032,3514,10857,1656,7880,30688,5288
7/29/2017 21:00,14466,12130,1939,3340,10802,1615,7582,30554,5086
7/29/2017 22:00,14250,11755,1881,3254,10587,1600,7570,30151,5031
7/29/2017 23:00,13516,11508,1777,3045,9995,1517,7201,28447,4709
7/30/2017 0:00,12545,10845,1643,2820,9292,1409,6677,26373,4450
7/30/2017 1:00,11702,10136,1499,2620,8623,1317,6270,24404,4093
7/30/2017 2:00,11069,9526,1423,2444,8160,1247,5964,23024,3898
7/30/2017 3:00,10717,9039,1367,2333,7818,1212,5733,22079,3836
7/30/2017 4:00,10435,8701,1319,2252,7614,1189,5654,21486,3698
7/30/2017 5:00,10363,8465,1312,2201,7509,1179,5568,21205,3722
7/30/2017 6:00,10469,8375,1313,2211,7547,1171,5583,21243,3757
7/30/2017 7:00,10426,8314,1329,2209,7560,1180,5554,21233,3808
7/30/2017 8:00,10690,8277,1349,2276,7959,1221,5758,22304,3884
7/30/2017 9:00,11543,8804,1469,2444,8664,1283,6203,24031,4193
7/30/2017 10:00,12402,9637,1610,2703,9393,1389,6673,25669,4321
7/30/2017 11:00,13100,10492,1737,2913,10009,1481,7070,27070,4677
7/30/2017 12:00,13692,11374,1851,3125,10473,1580,7477,28260,4920
7/30/2017 13:00,14571,12011,1983,3327,10892,1672,7943,29413,5111
7/30/2017 14:00,15212,12508,2078,3482,11378,1779,8299,30536,5359
7/30/2017 15:00,15931,12947,2178,3636,11779,1843,8614,31673,5524
7/30/2017 16:00,16407,13332,2259,3790,12249,1910,8974,33074,5793
7/30/2017 17:00,16946,13742,2343,3916,12691,1964,9241,34653,5990
7/30/2017 18:00,17206,14013,2414,3991,12985,2013,9477,35799,6221
7/30/2017 19:00,17333,14111,2424,3997,12884,1987,9403,36017,6208
7/30/2017 20:00,17019,13858,2378,3922,12428,1950,9129,35024,6036
7/30/2017 21:00,16343,13327,2297,3740,11966,1904,8806,34162,5898
7/30/2017 22:00,16061,13009,2254,3657,11441,1877,8742,33160,5827
7/30/2017 23:00,14992,12711,2128,3448,10555,1767,8180,30724,5413
7/31/2017 0:00,13872,11891,1961,3163,9475,1618,7423,28047,4980
7/31/2017 1:00,12763,10973,1814,2910,8718,1500,6892,25836,4561
7/31/2017 2:00,12090,10256,1713,2729,8194,1421,6574,24456,4366
7/31/2017 3:00,11649,9695,1633,2612,7907,1368,6403,23519,4240
7/31/2017 4:00,11556,9403,1597,2553,7806,1334,6202,23152,4131
7/31/2017 5:00,11606,9230,1608,2562,7923,1329,6314,23445,4177
7/31/2017 6:00,12209,9380,1685,2653,8362,1391,6605,24743,4362
7/31/2017 7:00,12834,9869,1824,2849,8857,1461,6963,26488,4551
7/31/2017 8:00,13615,10614,1951,2977,9516,1529,7510,28768,4813
7/31/2017 9:00,14456,11653,2097,3229,10171,1647,8080,30907,5167
7/31/2017 10:00,15370,12691,2228,3456,10772,1775,8682,32784,5483
7/31/2017 11:00,16295,13614,2377,3691,11573,1901,9283,34889,5834
7/31/2017 12:00,17134,14495,2498,3910,12374,2000,9735,36830,6244
7/31/2017 13:00,18080,15111,2631,4109,13058,2087,10129,38778,6510
7/31/2017 14:00,18830,15671,2749,4260,13766,2153,10514,40690,6763
7/31/2017 15:00,19240,16200,2809,4399,14326,2208,10778,42458,6960
7/31/2017 16:00,19549,16604,2835,4483,14806,2237,10935,44008,7134
7/31/2017 17:00,19897,16873,2869,4524,15283,2262,11086,45352,7260
7/31/2017 18:00,19992,17005,2892,4516,15410,2284,11081,46229,7314
7/31/2017 19:00,19704,16885,2856,4459,15154,2266,10860,45742,7224
7/31/2017 20:00,19077,16304,2773,4324,14444,2174,10559,43992,7027
7/31/2017 21:00,18344,15519,2670,4162,13706,2070,10086,42381,6711
7/31/2017 22:00,17759,15088,2587,4030,13038,1991,9784,40379,6471
7/31/2017 23:00,16468,14419,2392,3756,11948,1857,8967,36841,5903
8/1/2017 0:00,14900,13238,2166,3391,10524,1696,8164,33342,5309
8/1/2017 1:00,13638,12008,1920,3109,9644,1575,7481,30396,4920
8/1/2017 2:00,12897,11152,1800,2888,9009,1479,7066,28443,4692
8/1/2017 3:00,12411,10564,1725,2737,8601,1417,6798,27128,4451
8/1/2017 4:00,12076,10136,1674,2640,8353,1382,6635,26409,4405
8/1/2017 5:00,12127,9906,1671,2634,8376,1377,6621,26422,4362
8/1/2017 6:00,12586,9981,1754,2745,8799,1422,6893,27612,4552
8/1/2017 7:00,13292,10525,1890,2923,9389,1479,7275,29387,4799
8/1/2017 8:00,13965,11289,2028,3051,10063,1586,7627,32051,5107
8/1/2017 9:00,14917,12293,2172,3185,10793,1716,8364,34561,5443
8/1/2017 10:00,15830,13278,2323,3337,11623,1846,8903,36985,5772
8/1/2017 11:00,16818,14288,2420,3487,12599,1956,9479,39631,6232
8/1/2017 12:00,17585,15299,2512,3668,13535,2055,9968,41981,6572
8/1/2017 13:00,18374,15950,2639,3836,14383,2163,10429,44064,6879
8/1/2017 14:00,18920,16425,2736,4005,15186,2226,10886,45906,7146
8/1/2017 15:00,19361,16939,2808,4120,15672,2284,11102,47353,7303
8/1/2017 16:00,19621,17096,2844,4220,16016,2323,11267,48361,7403
8/1/2017 17:00,19617,17017,2864,4284,16294,2348,11359,48967,7454
8/1/2017 18:00,19463,17146,2864,4318,16206,2292,11289,48833,7484
8/1/2017 19:00,19154,17219,2816,4246,15647,2213,11096,47297,7286
8/1/2017 20:00,18500,16692,2729,4115,14910,2125,10720,45090,7070
8/1/2017 21:00,17964,16037,2621,4013,14425,2087,10221,43843,6947
8/1/2017 22:00,17493,15637,2570,3976,13690,2018,10009,41850,6663
8/1/2017 23:00,16304,15025,2379,3693,12476,1884,9262,38473,6125
8/2/2017 0:00,14868,13765,2164,3377,11239,1742,8453,35126,5536
8/2/2017 1:00,13893,12508,1991,3115,10296,1614,7785,32263,5207
8/2/2017 2:00,13103,11504,1858,2914,9709,1522,7300,30266,4871
8/2/2017 3:00,12638,10811,1764,2780,9314,1464,7020,28966,4692
8/2/2017 4:00,12210,10340,1705,2704,9066,1426,6816,28243,4614
8/2/2017 5:00,12283,10068,1711,2688,9106,1409,6796,28337,4624
8/2/2017 6:00,12708,10148,1792,2833,9566,1470,7099,29635,4734
8/2/2017 7:00,13459,10632,1953,3016,10146,1541,7496,31598,4982
8/2/2017 8:00,13982,11364,2080,3160,10722,1627,7964,33971,5245
8/2/2017 9:00,14853,12492,2185,3288,11330,1740,8562,36247,5547
8/2/2017 10:00,15683,13560,2302,3447,12168,1892,9187,38670,6029
8/2/2017 11:00,16785,14553,2455,3545,13250,2031,9813,41348,6412
8/2/2017 12:00,17618,15527,2579,3631,14220,2120,10307,43857,6759
8/2/2017 13:00,18576,16112,2692,3730,15101,2213,10742,45452,7127
8/2/2017 14:00,19347,16902,2769,3871,15741,2288,11144,45786,7387
8/2/2017 15:00,19797,17489,2810,4073,16204,2353,11388,45071,7617
8/2/2017 16:00,19921,17846,2848,4272,16566,2403,11377,44083,7660
8/2/2017 17:00,19749,17997,2917,4358,16745,2430,11315,43376,7740
8/2/2017 18:00,19585,17899,2947,4338,16645,2389,11077,42308,7699
8/2/2017 19:00,19151,17440,2889,4195,16131,2284,10678,40873,7544
8/2/2017 20:00,18495,16602,2774,4022,15381,2156,10230,39352,7240
8/2/2017 21:00,17771,15905,2657,3912,14882,2070,9815,38699,6970
8/2/2017 22:00,17220,15581,2582,3782,14190,1995,9697,37346,6697
8/2/2017 23:00,16100,14886,2403,3540,12917,1841,9023,34555,6250
8/3/2017 0:00,14812,13733,2203,3271,11728,1684,8247,31646,5591
8/3/2017 1:00,13682,12560,2020,3012,10758,1580,7594,29189,5170
8/3/2017 2:00,12841,11671,1888,2837,10005,1499,7194,27584,4948
8/3/2017 3:00,12443,11010,1794,2728,9592,1438,6938,26544,4700
8/3/2017 4:00,12213,10567,1736,2647,9352,1407,6778,26012,4606
8/3/2017 5:00,12286,10298,1729,2627,9335,1429,6800,26187,4580
8/3/2017 6:00,12714,10387,1808,2719,9739,1493,7102,27504,4797
8/3/2017 7:00,13486,10881,1965,2924,10307,1554,7496,29412,5030
8/3/2017 8:00,14240,11680,2095,3076,10961,1633,7920,31836,5322
8/3/2017 9:00,14951,12660,2222,3299,11754,1748,8484,33967,5602
8/3/2017 10:00,15980,13595,2388,3559,12639,1882,9023,36162,5997
8/3/2017 11:00,16930,14666,2534,3791,13650,1989,9671,38510,6343
8/3/2017 12:00,17963,15761,2673,3980,14487,2098,10210,40807,6729
8/3/2017 13:00,18847,16514,2806,4200,15351,2184,10673,42869,7067
8/3/2017 14:00,19693,16740,2907,4389,16063,2292,11037,44890,7363
8/3/2017 15:00,20041,16781,2971,4522,16676,2383,11150,46462,7615
8/3/2017 16:00,20092,16421,3002,4582,16996,2424,11141,47318,7600
8/3/2017 17:00,20036,16122,3020,4661,17175,2450,11187,47490,7670
8/3/2017 18:00,19801,16282,3006,4665,16882,2461,10987,46436,7653
8/3/2017 19:00,19329,16086,2963,4545,16243,2416,10723,44429,7451
8/3/2017 20:00,18705,15203,2845,4425,15364,2317,10273,42256,7175
8/3/2017 21:00,18108,14462,2734,4247,14826,2227,9902,41210,6957
8/3/2017 22:00,17544,14259,2649,4118,14047,2162,9738,39525,6770
8/3/2017 23:00,16262,13553,2435,3834,12915,2023,9066,36490,6207
8/4/2017 0:00,15045,12464,2205,3512,11607,1853,8281,33539,5713
8/4/2017 1:00,13940,11363,2012,3215,10638,1722,7688,30781,5260
8/4/2017 2:00,13230,10344,1880,3020,9971,1633,7301,29015,4965
8/4/2017 3:00,12624,9612,1821,2899,9613,1551,7077,27884,4815
8/4/2017 4:00,12410,9175,1774,2814,9381,1522,6916,27223,4620
8/4/2017 5:00,12539,8941,1772,2820,9405,1516,6943,27460,4715
8/4/2017 6:00,12997,8976,1863,2938,9781,1565,7197,28680,4773
8/4/2017 7:00,13737,9373,2008,3148,10296,1641,7627,30509,5006
8/4/2017 8:00,14356,9867,2133,3282,10970,1713,8101,32971,5323
8/4/2017 9:00,15132,10428,2248,3474,11794,1841,8517,35507,5644
8/4/2017 10:00,15815,10871,2339,3633,12701,1977,8905,37913,5986
8/4/2017 11:00,16415,11084,2401,3709,13725,2131,9317,40478,6495
8/4/2017 12:00,17020,11271,2405,3734,14705,2247,9652,42909,6954
