Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
6/25/2018 17:00,17692,14746,2415,3602,15103,2042,9407,40581,6807
6/25/2018 18:00,17556,14845,2418,3575,15001,2041,9363,40808,6787
6/25/2018 19:00,17451,14688,2412,3545,14780,1984,9137,39879,6664
6/25/2018 20:00,17068,14147,2376,3535,14132,1905,8801,38091,6428
6/25/2018 21:00,16601,13468,2289,3486,13664,1818,8435,36548,6299
6/25/2018 22:00,16337,13192,2252,3435,13225,1767,8240,35309,6159
6/25/2018 23:00,15436,12935,2122,3245,12065,1658,7761,32289,5648
6/26/2018 0:00,14265,12110,1933,3034,10952,1495,7158,29038,5148
6/26/2018 1:00,13301,11152,1778,2809,10025,1380,6652,26408,4666
6/26/2018 2:00,12594,10402,1668,2644,9369,1285,6230,24753,4459
6/26/2018 3:00,12228,9867,1604,2596,8964,1253,6058,23722,4351
6/26/2018 4:00,12020,9491,1569,2511,8700,1224,5981,23140,4257
6/26/2018 5:00,11975,9269,1577,2515,8817,1229,5974,23392,4332
6/26/2018 6:00,12483,9378,1657,2630,9210,1279,6272,24281,4517
6/26/2018 7:00,13107,9769,1787,2813,9783,1345,6571,26312,4718
6/26/2018 8:00,13870,10528,1928,2979,10503,1433,7053,28432,4960
6/26/2018 9:00,14543,11358,2041,3137,10969,1512,7480,29985,5231
6/26/2018 10:00,15119,11865,2141,3332,11475,1598,7785,31325,5497
6/26/2018 11:00,16010,12237,2287,3521,12047,1693,8190,32775,5736
6/26/2018 12:00,16638,12833,2418,3641,12480,1761,8502,34190,5976
6/26/2018 13:00,17198,13211,2533,3784,12922,1830,8850,35362,6192
6/26/2018 14:00,17493,13702,2475,3799,13169,1870,9176,36336,6304
6/26/2018 15:00,17494,14279,2324,3637,13223,1895,9394,37159,6330
6/26/2018 16:00,17395,15081,2233,3535,13524,1935,9567,38437,6526
6/26/2018 17:00,17122,15453,2193,3450,13614,1943,9696,39206,6503
6/26/2018 18:00,16855,15369,2177,3386,13443,1952,9615,39441,6550
6/26/2018 19:00,16545,15177,2120,3370,13299,1894,9477,38707,6476
6/26/2018 20:00,16262,14546,2096,3309,12848,1827,9259,37249,6247
6/26/2018 21:00,15951,14039,2051,3282,12595,1794,9042,35923,6116
6/26/2018 22:00,15800,13750,2059,3309,12309,1756,8939,34961,5961
6/26/2018 23:00,14973,13373,1980,3173,11405,1665,8496,32196,5602
6/27/2018 0:00,14013,12504,1845,2975,10403,1547,7858,29261,5195
6/27/2018 1:00,13118,11521,1714,2766,9612,1449,7296,26915,4858
6/27/2018 2:00,12641,10748,1639,2660,9104,1394,6939,25363,4618
6/27/2018 3:00,12286,10212,1618,2540,8802,1344,6693,24404,4467
6/27/2018 4:00,12081,9850,1576,2524,8693,1338,6449,23944,4408
6/27/2018 5:00,12256,9697,1603,2534,8891,1346,6473,24295,4397
6/27/2018 6:00,12795,9790,1682,2684,9349,1379,6801,25506,4656
6/27/2018 7:00,13538,10334,1829,2893,10028,1483,7221,27710,4953
6/27/2018 8:00,14256,11146,1956,3053,10655,1588,7697,29883,5264
6/27/2018 9:00,14810,11983,2041,3204,11144,1644,8025,31304,5436
6/27/2018 10:00,15170,12537,2125,3361,11589,1693,8245,32494,5556
6/27/2018 11:00,15710,12968,2195,3498,12193,1722,8511,33678,5689
6/27/2018 12:00,16095,13463,2282,3618,12655,1758,8617,34402,5843
6/27/2018 13:00,16640,13743,2402,3743,13008,1826,8754,34677,5924
6/27/2018 14:00,17297,14092,2495,3860,13674,1875,8923,34817,6043
6/27/2018 15:00,17649,14671,2549,3933,14227,1927,9092,35005,6200
6/27/2018 16:00,17801,15095,2589,4064,14677,1961,9232,35032,6346
6/27/2018 17:00,17831,15163,2609,4127,15044,1950,9252,35293,6423
6/27/2018 18:00,17726,15069,2606,4189,15200,1965,9246,35508,6556
6/27/2018 19:00,17682,15012,2595,4092,15204,1937,9224,35357,6465
6/27/2018 20:00,17396,14652,2520,4027,14763,1867,9029,34994,6392
6/27/2018 21:00,16897,14115,2464,3881,14404,1838,8735,34919,6287
6/27/2018 22:00,16666,13663,2382,3803,14002,1799,8692,34490,6200
6/27/2018 23:00,15936,13308,2243,3570,12902,1687,8278,32423,5826
6/28/2018 0:00,14638,12389,2057,3326,11888,1578,7672,30185,5403
6/28/2018 1:00,13702,11297,1897,3072,10946,1473,7204,28188,5088
6/28/2018 2:00,12973,10486,1783,2882,10384,1427,6830,26927,4902
6/28/2018 3:00,12639,9927,1694,2760,10069,1373,6646,26191,4726
6/28/2018 4:00,12454,9542,1634,2682,9837,1362,6510,25940,4681
6/28/2018 5:00,12345,9374,1640,2688,9941,1370,6474,26259,4676
6/28/2018 6:00,12810,9474,1715,2765,10278,1436,6746,27734,4908
6/28/2018 7:00,13461,9888,1832,2923,10919,1502,7170,30063,5185
6/28/2018 8:00,14352,10956,1970,3164,11782,1599,7626,32727,5509
6/28/2018 9:00,15124,12254,2109,3431,12637,1685,8014,34786,5688
6/28/2018 10:00,15796,13390,2225,3646,13468,1734,8314,36755,5999
6/28/2018 11:00,16742,14381,2345,3874,14436,1779,8733,38665,6305
6/28/2018 12:00,17449,15291,2463,3995,15212,1826,8986,40433,6443
6/28/2018 13:00,18285,16059,2561,4173,15806,1876,9299,41936,6610
6/28/2018 14:00,18807,16715,2668,4323,16287,1921,9608,43441,6708
6/28/2018 15:00,19406,17322,2750,4438,16525,1995,9793,44429,6875
6/28/2018 16:00,19677,17736,2820,4561,16730,2054,10059,45139,7000
6/28/2018 17:00,20083,17998,2876,4675,16847,2125,10400,45811,7223
6/28/2018 18:00,20147,18075,2893,4727,16888,2131,10471,46350,7286
6/28/2018 19:00,20061,17677,2869,4662,16733,2130,10376,46021,7267
6/28/2018 20:00,19578,16999,2805,4556,16351,2088,10177,44678,7139
6/28/2018 21:00,18816,16355,2711,4364,15704,1994,9786,42901,6817
6/28/2018 22:00,18304,15863,2609,4226,15080,1932,9488,41619,6665
6/28/2018 23:00,17157,15400,2416,3956,13855,1800,8933,38478,6103
6/29/2018 0:00,15747,14306,2181,3621,12555,1672,8126,34956,5612
6/29/2018 1:00,14515,13028,1983,3296,11412,1524,7447,31942,5155
6/29/2018 2:00,13721,11948,1826,3096,10643,1452,7062,29691,4848
6/29/2018 3:00,12964,11243,1731,2929,10182,1408,6761,28338,4662
6/29/2018 4:00,12720,10764,1667,2827,9810,1371,6573,27376,4556
6/29/2018 5:00,12641,10529,1661,2809,9847,1351,6582,27318,4557
6/29/2018 6:00,12993,10599,1718,2882,10129,1422,6780,28185,4681
6/29/2018 7:00,13558,11035,1827,3027,10671,1481,7207,30251,4941
6/29/2018 8:00,14505,12137,1959,3215,11545,1572,7805,33322,5217
6/29/2018 9:00,15552,13605,2157,3397,12546,1705,8480,36101,5572
6/29/2018 10:00,16725,14950,2349,3810,13351,1845,9176,38540,5966
6/29/2018 11:00,17867,16120,2493,4103,14282,1972,9898,40893,6362
6/29/2018 12:00,18684,17214,2643,4301,15035,2091,10376,42865,6737
6/29/2018 13:00,19530,18179,2755,4484,15756,2193,10873,44489,7025
6/29/2018 14:00,20228,18953,2849,4622,16239,2273,11232,45791,7298
6/29/2018 15:00,20579,19756,2921,4734,16650,2347,11363,46826,7489
6/29/2018 16:00,20711,20375,2932,4786,16884,2376,11508,47825,7659
6/29/2018 17:00,20842,20745,2974,4867,17081,2438,11578,48752,7794
6/29/2018 18:00,20899,20996,2976,4922,17125,2463,11584,49105,7808
6/29/2018 19:00,20659,20915,2988,4887,16948,2420,11625,48321,7752
6/29/2018 20:00,20405,20530,2915,4798,16408,2335,11409,46534,7526
6/29/2018 21:00,19578,19965,2781,4617,15516,2229,10899,44158,7166
6/29/2018 22:00,18945,19389,2665,4471,14799,2157,10568,42343,6910
6/29/2018 23:00,17624,18848,2499,4198,13637,2031,9935,39099,6403
6/30/2018 0:00,16268,17633,2254,3893,12362,1888,9045,35639,5836
6/30/2018 1:00,14981,16412,2053,3560,11242,1729,8423,32443,5273
6/30/2018 2:00,13938,15313,1897,3297,10515,1642,7804,30093,4974
6/30/2018 3:00,13298,14478,1786,3121,9967,1563,7437,28392,4725
6/30/2018 4:00,12809,13758,1704,2974,9532,1484,7137,27226,4544
6/30/2018 5:00,12459,13263,1667,2862,9275,1446,6954,26624,4411
6/30/2018 6:00,12423,12937,1661,2867,9247,1430,6964,26411,4421
6/30/2018 7:00,12386,12778,1656,2859,9356,1428,6930,27026,4476
6/30/2018 8:00,13080,13219,1764,3020,10162,1516,7490,29393,4851
6/30/2018 9:00,14336,14318,1943,3339,11403,1697,8286,32697,5289
6/30/2018 10:00,15664,15662,2157,3671,12760,1864,9087,36256,5810
6/30/2018 11:00,17016,17009,2358,4011,14051,2022,9956,39459,6315
6/30/2018 12:00,17932,18114,2503,4240,14998,2147,10536,41902,6776
6/30/2018 13:00,19001,18832,2618,4423,15723,2253,10942,43803,7089
6/30/2018 14:00,19627,19302,2718,4533,16201,2336,11287,45293,7270
6/30/2018 15:00,20009,19605,2774,4658,16517,2401,11433,46465,7455
6/30/2018 16:00,20433,19821,2817,4753,16846,2426,11652,47711,7596
6/30/2018 17:00,20685,19937,2892,4810,17087,2442,11838,48790,7713
6/30/2018 18:00,20745,19954,2894,4799,17140,2464,11843,49341,7781
6/30/2018 19:00,20420,19790,2861,4751,16906,2440,11757,49031,7731
6/30/2018 20:00,19888,19376,2760,4651,16408,2384,11472,47522,7520
6/30/2018 21:00,19067,18709,2662,4488,15658,2294,11004,45558,7144
6/30/2018 22:00,18389,18086,2561,4293,15040,2209,10623,43940,6811
6/30/2018 23:00,17393,17611,2399,4100,14002,2082,10065,40958,6349
7/1/2018 0:00,16039,16600,2196,3813,12825,1945,9321,37751,5819
7/1/2018 1:00,14855,15466,2018,3530,11807,1795,8499,34716,5368
7/1/2018 2:00,13918,14452,1853,3325,10995,1687,7936,32345,5038
7/1/2018 3:00,13178,13586,1756,3135,10390,1600,7471,30546,4768
7/1/2018 4:00,12619,12906,1681,3002,10038,1539,7173,29300,4591
7/1/2018 5:00,12316,12416,1616,2911,9758,1493,6960,28511,4410
7/1/2018 6:00,12295,12099,1609,2874,9667,1473,6762,27992,4399
7/1/2018 7:00,12051,11849,1589,2834,9683,1462,6670,28211,4381
7/1/2018 8:00,12761,11960,1702,2973,10365,1536,7065,30337,4765
7/1/2018 9:00,14158,12831,1894,3312,11662,1697,7833,33759,5313
7/1/2018 10:00,15715,14181,2127,3689,13026,1888,8708,37516,5834
7/1/2018 11:00,17012,15384,2340,4022,14395,2048,9591,41130,6328
7/1/2018 12:00,18277,16494,2524,4286,15442,2198,10336,44099,6827
7/1/2018 13:00,19272,17474,2679,4452,16240,2317,10892,46378,7222
7/1/2018 14:00,20012,18150,2742,4571,16856,2417,11294,48208,7515
7/1/2018 15:00,20374,18634,2772,4634,17169,2487,11544,49429,7680
7/1/2018 16:00,20726,18932,2855,4461,17456,2523,11730,50466,7866
7/1/2018 17:00,20924,18909,2840,4280,17710,2569,11877,51358,8009
7/1/2018 18:00,20871,18056,2774,4357,17822,2598,12011,51803,8092
7/1/2018 19:00,20580,16710,2773,4378,17662,2577,11966,51437,8052
7/1/2018 20:00,19863,15828,2683,4291,17321,2519,11739,50120,7858
7/1/2018 21:00,19115,15320,2575,4190,16660,2444,11323,48316,7540
7/1/2018 22:00,18592,14968,2536,4112,16065,2385,11143,46807,7291
7/1/2018 23:00,17648,14812,2402,3916,14895,2249,10605,43501,6750
7/2/2018 0:00,16418,14068,2208,3648,13600,2110,9878,39909,6177
7/2/2018 1:00,15460,13134,2029,3393,12492,1971,9198,36627,5703
7/2/2018 2:00,14652,12278,1898,3214,11742,1875,8675,34288,5385
7/2/2018 3:00,14091,11615,1823,3059,11218,1794,8239,32552,5212
7/2/2018 4:00,13682,11131,1791,2995,10882,1741,7980,31450,5055
7/2/2018 5:00,13605,10787,1764,2972,10842,1716,7839,31246,5003
7/2/2018 6:00,14019,10806,1833,3100,11129,1754,8058,32035,5098
7/2/2018 7:00,14529,11065,1940,3230,11619,1849,8440,34136,5414
7/2/2018 8:00,15422,11845,2098,3440,12605,1958,9010,37526,5803
7/2/2018 9:00,16355,13042,2288,3712,13738,2107,9683,40987,6325
7/2/2018 10:00,17394,13947,2465,3973,15009,2169,10370,44377,6796
7/2/2018 11:00,18541,14665,2655,4288,16283,2272,11080,47740,7248
7/2/2018 12:00,19501,15322,2838,4551,17357,2372,11631,50475,7732
7/2/2018 13:00,20444,15786,2938,4746,18155,2464,11974,52533,7968
7/2/2018 14:00,21045,16229,3001,4743,18685,2512,12164,54170,8155
7/2/2018 15:00,20811,16688,3026,4663,18943,2570,12075,55159,8215
7/2/2018 16:00,20382,17072,2995,4420,19115,2631,11940,55836,8322
7/2/2018 17:00,20159,17356,2899,4282,19244,2673,11606,56430,8357
7/2/2018 18:00,19954,17486,2771,4240,19220,2643,11373,56609,8285
7/2/2018 19:00,19864,17413,2720,4247,19091,2562,11358,56231,8134
7/2/2018 20:00,19401,16871,2682,4239,18666,2347,11087,54644,7821
7/2/2018 21:00,18774,15962,2595,4151,17938,2244,10813,52757,7550
7/2/2018 22:00,18315,14964,2545,4066,17243,2159,10556,50685,7187
7/2/2018 23:00,17251,14266,2402,3890,15822,2033,9970,46833,6650
7/3/2018 0:00,15990,13017,2208,3564,14476,1891,9135,42919,6113
7/3/2018 1:00,14889,11743,2024,3307,13361,1759,8483,39641,5695
7/3/2018 2:00,14044,10726,1892,3103,12524,1675,8005,37091,5409
7/3/2018 3:00,13408,10103,1818,2951,11873,1607,7673,35334,5144
7/3/2018 4:00,13197,9653,1749,2895,11457,1569,7510,34189,5066
7/3/2018 5:00,13038,9461,1729,2854,11341,1562,7532,33912,4981
7/3/2018 6:00,13451,9557,1773,2976,11531,1602,7694,34734,5113
7/3/2018 7:00,13929,9977,1865,3111,12010,1689,8025,36759,5388
7/3/2018 8:00,14850,10947,2027,3346,12934,1830,8700,39728,5796
7/3/2018 9:00,15838,12122,2199,3626,13956,1949,9425,42680,6182
7/3/2018 10:00,16991,13286,2382,3794,15110,2088,10141,45766,6559
7/3/2018 11:00,18207,14391,2567,3961,16267,2226,10865,48876,6993
7/3/2018 12:00,19283,15475,2712,4231,17299,2359,11459,51603,7474
7/3/2018 13:00,20328,16418,2854,4519,17947,2464,11915,53623,7825
7/3/2018 14:00,20999,17310,2950,4700,18465,2541,11959,54852,8145
7/3/2018 15:00,21321,18058,2976,4773,18758,2600,11796,54908,8254
7/3/2018 16:00,21367,18492,2979,4649,18780,2627,11426,54908,8357
7/3/2018 17:00,21481,18765,2936,4440,18745,2670,11147,54724,8448
7/3/2018 18:00,21448,19005,2787,4286,18553,2683,11012,53679,8459
7/3/2018 19:00,21249,18939,2613,4192,18249,2673,10952,51788,8398
7/3/2018 20:00,20501,18328,2461,4054,17692,2634,10582,49244,8182
7/3/2018 21:00,19543,17483,2329,3938,16977,2537,10207,47292,7831
7/3/2018 22:00,18951,16798,2223,3860,16347,2454,9948,45506,7604
7/3/2018 23:00,17861,16263,2098,3677,15215,2326,9475,42437,7038
7/4/2018 0:00,16709,15221,1956,3415,13999,2157,8853,39340,6513
7/4/2018 1:00,15498,14123,1813,3244,12970,1998,8229,36317,5990
7/4/2018 2:00,14635,13088,1687,3042,12199,1852,7710,34060,5637
7/4/2018 3:00,13895,12394,1618,2907,11509,1757,7267,32477,5368
7/4/2018 4:00,13509,11815,1579,2772,11114,1688,6943,31306,5149
7/4/2018 5:00,13135,11435,1552,2751,10901,1645,6952,30707,5012
7/4/2018 6:00,13036,11185,1564,2748,10908,1626,6867,30668,4987
7/4/2018 7:00,12789,11026,1549,2745,10935,1629,6839,31027,4968
7/4/2018 8:00,13362,11339,1622,2860,11557,1720,7107,32565,5178
7/4/2018 9:00,14623,12266,1810,3170,12577,1882,7822,35299,5715
7/4/2018 10:00,16291,13470,2023,3567,13844,2075,8811,38405,6399
7/4/2018 11:00,17847,14834,2264,3950,15108,2243,9696,41539,6989
7/4/2018 12:00,19030,16089,2461,4278,16058,2394,10400,44266,7463
7/4/2018 13:00,19811,16913,2615,4457,16625,2495,10931,46164,7772
7/4/2018 14:00,20276,17377,2683,4598,17013,2570,11198,47275,7917
7/4/2018 15:00,20503,17818,2681,4699,17272,2611,11355,47767,7891
7/4/2018 16:00,20606,17984,2571,4777,17404,2649,11345,47897,7742
7/4/2018 17:00,20494,18021,2505,4811,17458,2667,11334,47504,7678
7/4/2018 18:00,20169,17834,2489,4829,17205,2658,11208,46611,7539
7/4/2018 19:00,19732,17700,2511,4718,16677,2608,11018,44964,7273
7/4/2018 20:00,19060,17134,2471,4582,15924,2464,10751,43361,7007
7/4/2018 21:00,18359,16365,2399,4418,15248,2255,10403,42157,6726
7/4/2018 22:00,17749,15949,2334,4308,14597,2199,10134,40860,6499
7/4/2018 23:00,17086,15347,2209,4095,13953,2107,9668,39131,6222
7/5/2018 0:00,16291,14424,2093,3893,13048,2007,9171,36699,5854
7/5/2018 1:00,15370,13451,1958,3639,12083,1902,8567,34220,5507
7/5/2018 2:00,14392,12563,1830,3412,11356,1824,8094,32368,5166
7/5/2018 3:00,13772,11826,1749,3259,10912,1746,7718,31209,4985
7/5/2018 4:00,13373,11305,1711,3139,10682,1709,7480,30749,4863
7/5/2018 5:00,13260,11086,1701,3116,10671,1689,7420,30872,4907
7/5/2018 6:00,13743,11140,1749,3188,10961,1735,7634,31845,5059
7/5/2018 7:00,14147,11533,1850,3372,11509,1791,8063,33894,5274
7/5/2018 8:00,15232,12568,2060,3588,12362,1877,8851,36956,5640
7/5/2018 9:00,16281,14000,2275,3912,13359,1953,9625,39443,5944
7/5/2018 10:00,17487,15428,2487,4266,14334,2017,10336,42013,6301
7/5/2018 11:00,18768,16799,2698,4583,15260,2092,10902,44632,6684
7/5/2018 12:00,19949,18001,2851,4838,16020,2196,11213,46809,7103
7/5/2018 13:00,20810,18945,2972,5005,16715,2326,11352,48646,7391
7/5/2018 14:00,21320,19530,3054,5124,17206,2415,11474,50094,7594
7/5/2018 15:00,21408,19488,3082,5044,17515,2468,11513,50858,7731
7/5/2018 16:00,21097,18228,3050,5101,17691,2451,11473,51351,7859
7/5/2018 17:00,20964,17390,3007,4969,17919,2410,11209,52045,7904
7/5/2018 18:00,20780,17069,2959,4904,18062,2346,10925,52503,7799
7/5/2018 19:00,20231,16812,2846,4746,17878,2265,10624,51786,7512
7/5/2018 20:00,19556,16374,2717,4528,17308,2189,10333,50066,7123
7/5/2018 21:00,18801,16103,2613,4359,16634,2099,9992,48431,6891
7/5/2018 22:00,18300,15679,2552,4282,16069,2007,9821,46736,6718
7/5/2018 23:00,17284,15347,2396,4043,14925,1876,9282,43432,6268
7/6/2018 0:00,16070,14329,2192,3769,13730,1771,8571,40087,5765
7/6/2018 1:00,15139,13178,2020,3515,12755,1663,7942,37168,5398
7/6/2018 2:00,14325,12136,1887,3318,12020,1595,7547,35164,5180
7/6/2018 3:00,13685,11303,1814,3110,11529,1534,7317,33844,4974
7/6/2018 4:00,13350,10677,1759,3042,11233,1506,7150,33133,4894
7/6/2018 5:00,13357,10317,1731,3028,11201,1522,7078,33129,4926
7/6/2018 6:00,13671,10275,1802,3102,11462,1597,7251,34020,5043
7/6/2018 7:00,14124,10455,1900,3215,11923,1678,7403,35573,5286
7/6/2018 8:00,14646,11248,2007,3405,12549,1770,7718,37575,5611
7/6/2018 9:00,15294,12290,2090,3605,13310,1870,8018,39381,5810
7/6/2018 10:00,15804,13028,2128,3772,14105,1895,8348,40621,6002
7/6/2018 11:00,16420,13513,2210,3857,14791,1918,8713,41668,6200
7/6/2018 12:00,16924,13875,2284,3866,15490,1954,8952,42539,6291
7/6/2018 13:00,17335,13973,2352,3966,16138,1991,9097,42955,6537
7/6/2018 14:00,17745,14025,2417,4039,16623,2057,9221,43241,6675
7/6/2018 15:00,17846,14200,2478,4142,16954,2120,9219,43594,6837
7/6/2018 16:00,17753,14286,2478,4232,16977,2157,9252,43843,6996
7/6/2018 17:00,17741,14381,2494,4307,16792,2179,9243,43890,7070
7/6/2018 18:00,17561,14375,2431,4318,16419,2167,9039,43651,7073
7/6/2018 19:00,17090,14183,2358,4210,15741,2099,8772,42606,6916
7/6/2018 20:00,16412,13590,2226,4026,15031,1977,8438,40731,6566
7/6/2018 21:00,15807,12901,2098,3772,14426,1849,8019,38882,6243
7/6/2018 22:00,15249,12191,1973,3574,13928,1774,7771,37544,6015
7/6/2018 23:00,14482,11826,1859,3345,12998,1654,7403,34647,5599
7/7/2018 0:00,13331,11082,1668,3072,11917,1527,6849,31602,5087
7/7/2018 1:00,12456,10248,1546,2789,11037,1419,6371,28643,4700
7/7/2018 2:00,11781,9600,1440,2585,10438,1332,6026,26556,4458
7/7/2018 3:00,11325,9144,1381,2448,9967,1278,5822,25035,4266
7/7/2018 4:00,11074,8806,1340,2372,9667,1240,5698,24081,4040
7/7/2018 5:00,11050,8626,1311,2317,9520,1220,5581,23519,3992
7/7/2018 6:00,11046,8599,1323,2351,9463,1225,5640,23358,4031
7/7/2018 7:00,11042,8517,1357,2331,9397,1227,5648,23663,4053
7/7/2018 8:00,11457,8858,1412,2447,9678,1263,5963,24818,4284
7/7/2018 9:00,12194,9497,1536,2641,10245,1362,6361,26449,4605
7/7/2018 10:00,12862,10171,1641,2848,10908,1457,6676,27693,4864
7/7/2018 11:00,13568,10731,1728,3027,11420,1512,6994,28681,5074
7/7/2018 12:00,14017,11283,1792,3163,11807,1551,7223,29421,5215
7/7/2018 13:00,14418,11668,1845,3277,11970,1588,7372,29976,5391
7/7/2018 14:00,14935,12011,1899,3351,12166,1626,7539,30565,5476
7/7/2018 15:00,15289,12201,1950,3485,12355,1684,7652,31347,5616
7/7/2018 16:00,15789,12601,2006,3583,12557,1737,7871,32356,5804
7/7/2018 17:00,16203,12934,2075,3714,12836,1792,8112,33430,6010
7/7/2018 18:00,16467,13277,2118,3758,12978,1835,8221,34233,6116
7/7/2018 19:00,16349,13302,2118,3729,12744,1832,8165,34170,6041
7/7/2018 20:00,15993,13043,2070,3632,12277,1782,7950,33101,5911
7/7/2018 21:00,15270,12489,1961,3432,11786,1695,7619,31614,5609
7/7/2018 22:00,14740,11924,1871,3284,11530,1638,7440,30855,5399
7/7/2018 23:00,13992,11603,1765,3096,10809,1545,7116,29070,5055
7/8/2018 0:00,12969,10929,1630,2874,9991,1428,6622,26894,4640
7/8/2018 1:00,11984,10198,1504,2639,9230,1346,6175,24656,4294
7/8/2018 2:00,11355,9532,1422,2477,8648,1268,5828,23196,4096
7/8/2018 3:00,10956,9072,1339,2333,8291,1220,5588,22232,3938
7/8/2018 4:00,10650,8691,1304,2267,8043,1193,5438,21597,3811
7/8/2018 5:00,10504,8466,1284,2212,7952,1175,5422,21353,3776
7/8/2018 6:00,10498,8339,1269,2207,7974,1179,5334,21211,3824
7/8/2018 7:00,10343,8228,1275,2195,7951,1160,5233,21428,3821
7/8/2018 8:00,10658,8334,1330,2282,8389,1214,5491,22544,4064
7/8/2018 9:00,11577,8914,1454,2477,9131,1296,5962,24211,4289
7/8/2018 10:00,12203,9667,1600,2717,9760,1390,6448,25826,4635
7/8/2018 11:00,13006,10550,1699,2970,10402,1471,6822,27396,4872
7/8/2018 12:00,13741,11297,1821,3209,10885,1538,7144,28760,5120
7/8/2018 13:00,14527,12028,1945,3441,11353,1611,7484,30008,5334
7/8/2018 14:00,15226,12625,2057,3655,11810,1673,7873,31227,5560
7/8/2018 15:00,15875,13232,2167,3841,12239,1769,8140,32586,5722
7/8/2018 16:00,16576,13855,2273,4047,12722,1857,8516,34151,6076
7/8/2018 17:00,17252,14422,2391,4205,13164,1942,8954,35838,6331
7/8/2018 18:00,17655,14933,2465,4334,13458,2007,9199,37210,6543
7/8/2018 19:00,17710,15116,2489,4350,13399,2031,9210,37450,6621
7/8/2018 20:00,17324,14988,2450,4268,12992,1973,9094,36497,6399
7/8/2018 21:00,16567,14546,2366,4125,12353,1885,8781,34974,6126
7/8/2018 22:00,16110,13953,2285,3983,11902,1840,8555,34020,5971
7/8/2018 23:00,15183,13635,2173,3786,10936,1727,8094,31538,5469
7/9/2018 0:00,13993,12699,1977,3483,9918,1595,7487,28679,4983
7/9/2018 1:00,12988,11660,1831,3194,9052,1474,6941,26251,4568
7/9/2018 2:00,12226,10817,1713,2986,8502,1382,6533,24582,4349
7/9/2018 3:00,11805,10213,1643,2826,8180,1325,6293,23663,4214
7/9/2018 4:00,11621,9759,1593,2745,8044,1287,6082,23223,4204
7/9/2018 5:00,11739,9588,1600,2707,8168,1309,6158,23484,4217
7/9/2018 6:00,12200,9715,1673,2837,8529,1339,6375,24626,4359
7/9/2018 7:00,12650,10140,1784,2992,9055,1429,6692,26519,4649
7/9/2018 8:00,13601,11073,1960,3182,9635,1522,7394,29088,4897
7/9/2018 9:00,14504,12453,2111,3443,10250,1640,7962,31048,5248
7/9/2018 10:00,15593,13593,2297,3757,10869,1776,8524,32864,5543
7/9/2018 11:00,16613,14683,2485,4037,11498,1894,9181,34764,5838
7/9/2018 12:00,17605,15689,2639,4299,12120,1991,9634,36489,6220
7/9/2018 13:00,18565,16510,2776,4515,12668,2090,10141,38091,6519
7/9/2018 14:00,19416,17248,2886,4644,13317,2177,10621,39879,6850
7/9/2018 15:00,20023,17951,2961,4802,13932,2218,10997,41572,7065
7/9/2018 16:00,20405,18528,3009,4901,14548,2307,11316,43276,7277
7/9/2018 17:00,20878,19037,3034,4988,14976,2368,11541,44848,7496
7/9/2018 18:00,21016,19325,3073,4973,15297,2391,11728,45771,7608
7/9/2018 19:00,20832,19096,3057,4947,15158,2368,11572,45494,7589
7/9/2018 20:00,20340,18642,2969,4824,14671,2302,11294,43886,7419
7/9/2018 21:00,19377,18103,2851,4649,13848,2179,10759,41662,7006
7/9/2018 22:00,18813,17393,2748,4455,13121,2114,10393,39795,6793
7/9/2018 23:00,17453,16777,2568,4169,11881,1969,9734,36290,6217
7/10/2018 0:00,16056,15533,2342,3829,10653,1778,8846,32776,5701
7/10/2018 1:00,14770,14232,2140,3540,9712,1632,8157,29679,5237
7/10/2018 2:00,13822,13214,2004,3287,9090,1531,7638,27677,4902
7/10/2018 3:00,13327,12485,1896,3128,8718,1462,7289,26401,4726
7/10/2018 4:00,12956,11964,1835,2987,8522,1434,7066,25735,4640
7/10/2018 5:00,12915,11681,1829,2975,8603,1426,7029,25808,4543
7/10/2018 6:00,13177,11702,1892,3072,8963,1474,7229,26841,4791
7/10/2018 7:00,13841,12098,2008,3200,9493,1562,7555,28883,5040
7/10/2018 8:00,14820,13077,2148,3416,10137,1689,8219,31787,5362
7/10/2018 9:00,15937,14477,2341,3698,10883,1840,8924,34357,5759
7/10/2018 10:00,17146,15589,2526,4050,11821,1975,9620,36944,6135
7/10/2018 11:00,18481,16496,2728,4333,12770,2093,10315,39621,6598
7/10/2018 12:00,19510,17310,2820,4569,13697,2207,10911,42103,6960
7/10/2018 13:00,20461,17793,2951,4743,14597,2319,11389,44216,7336
7/10/2018 14:00,21133,18121,3072,4907,15452,2412,11745,46219,7605
7/10/2018 15:00,21446,18420,3125,5023,16070,2489,11857,47959,7848
7/10/2018 16:00,21470,18515,3119,5049,16626,2528,11740,49442,8061
7/10/2018 17:00,21088,18514,3038,5119,17074,2561,11571,50731,8029
7/10/2018 18:00,20840,18318,2961,5102,17280,2582,11417,51429,8137
7/10/2018 19:00,20657,17850,2879,5003,17227,2537,11382,50943,8070
7/10/2018 20:00,20187,16923,2758,4760,16713,2413,10899,49264,7842
7/10/2018 21:00,19411,15969,2665,4530,15807,2310,10299,47194,7519
7/10/2018 22:00,18714,15217,2578,4414,14885,2248,9919,45245,7262
7/10/2018 23:00,17579,14704,2439,4164,13496,2121,9223,41533,6662
